Pathway,Score
Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,0.020744960841561258
Signaling by EGFR in Cancer,0.009843958491772335
Constitutive Signaling by EGFRvIII,0.0009307591501909364
Signaling by EGFRvIII in Cancer,0.020323606946709653
Signaling by Ligand-Responsive EGFR Variants in Cancer,0.024238620416392583
Signaling by ERBB2 ECD mutants,0.015627229264912713
Infection with Mycobacterium tuberculosis,-0.0005661771327333097
Response of Mtb to phagocytosis,-0.013081851635340168
Signaling by BMP,-0.008303428088210196
Early Phase of HIV Life Cycle,-0.007895415553361013
SARS-CoV-2 modulates host translation machinery,-0.02167101329419007
RAF-independent MAPK1/3 activation,-0.006775786497538445
Negative regulation of MAPK pathway,0.005456158918858362
Viral mRNA Translation,-0.019328597413390484
Amine ligand-binding receptors,-0.04460697524401747
Neurotoxicity of clostridium toxins,0.02848736572661996
SARS-CoV-2 modulates autophagy,-0.011185328503708746
PI3K Cascade,-0.02784835923045596
IRS-mediated signalling,-0.020625420164491915
Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),0.040315099927572144
IGF1R signaling cascade,-0.041872065056364545
IRS-related events triggered by IGF1R,0.0015186832821325745
Insulin receptor signalling cascade,-0.014342567963156465
WNT5A-dependent internalization of FZD4,0.012061962044456661
"WNT5A-dependent internalization of FZD2, FZD5 and ROR2",-0.04355310402972233
Induction of Cell-Cell Fusion,-0.03515597508554956
Signaling by PDGF,0.015658475891289426
Translation of Replicase and Assembly of the Replication Transcription Complex,0.03698767288262428
Early SARS-CoV-2 Infection Events,0.037485403803657454
Assembly Of The HIV Virion,-0.04932839371469959
Evasion by RSV of host interferon responses,0.009600528923061515
Downstream signal transduction,0.01609411205960231
p130Cas linkage to MAPK signaling for integrins,-0.02993019654651294
Signaling by Erythropoietin,0.04561349322564156
SARS-CoV-1 modulates host translation machinery,0.012492111704204698
Downregulation of SMAD2/3:SMAD4 transcriptional activity,-0.011000406080057985
Maturation of nucleoprotein,0.014552643337830648
Signalling to RAS,0.01592108003315896
FGFR2 ligand binding and activation,-0.00979506971972725
Signaling by WNT in cancer,-0.022645325942005638
Signaling by AXIN mutants,0.0438589071937708
Signaling by CTNNB1 phospho-site mutants,-0.004641214116926722
Signaling by APC mutants,0.0033357970748576046
Signaling by AMER1 mutants,0.006406286902863035
Signaling by GSK3beta mutants,-0.015040835676616463
CTNNB1 S33 mutants aren't phosphorylated,-0.018004762143955078
CTNNB1 S37 mutants aren't phosphorylated,0.05381725737921253
CTNNB1 S45 mutants aren't phosphorylated,0.004855273272065722
CTNNB1 T41 mutants aren't phosphorylated,0.012354278983187762
APC truncation mutants have impaired AXIN binding,-0.043717736739970134
AXIN missense mutants destabilize the destruction complex,-0.020030366808998556
Truncations of AMER1 destabilize the destruction complex,-0.006893667307731393
"Respiratory syncytial virus (RSV) genome replication, transcription and translation",0.009311087672754039
Maturation of hRSV A proteins,-0.004579606231521403
RHO GTPases activate KTN1,-0.00199933440513213
Deactivation of the beta-catenin transactivating complex,0.013453510986478782
Repression of WNT target genes,0.01554581949343061
FGFR4 ligand binding and activation,-0.012910732947374963
Phospholipase C-mediated cascade; FGFR4,0.02146464771881502
SHC-mediated cascade:FGFR4,0.06808322487492327
PI-3K cascade:FGFR4,0.05594271479686345
STAT3 nuclear events downstream of ALK signaling,0.0049495570592495925
Defective pyroptosis,-0.017577824004905263
ERK/MAPK targets,-0.019802549291090737
ERKs are inactivated,0.014686581832292883
TGFBR3 expression,-0.040296686978112055
Erythropoietin activates Phosphoinositide-3-kinase (PI3K),0.03966705852241446
Class C/3 (Metabotropic glutamate/pheromone receptors),0.09271209882027692
FGFR1 mutant receptor activation,-0.024952787678896953
FGFR2 mutant receptor activation,0.03607435961875441
Activated point mutants of FGFR2,0.03196390406918404
Phospholipase C-mediated cascade; FGFR2,-0.009353299420006275
PI-3K cascade:FGFR1,-0.014960626392702056
PI-3K cascade:FGFR2,-0.025154081569760785
SHC-mediated cascade:FGFR2,0.008680968780596739
Signaling by FGFR2 IIIa TM,-0.012009410222707712
TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition),-0.0011614505372505345
Abortive elongation of HIV-1 transcript in the absence of Tat,0.02820323154852284
FGFR2 alternative splicing,-0.00037813395386185247
Regulation of PTEN mRNA translation,0.032157833711788486
Competing endogenous RNAs (ceRNAs) regulate PTEN translation,0.03024013823145279
NRIF signals cell death from the nucleus,-0.0009707397349912303
Signaling by KIT in disease,-0.01932754019016074
"Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants",-0.014028418422407781
Loss of function of MECP2 in Rett syndrome,0.0001931801613251162
Pervasive developmental disorders,-0.006414118299672381
Disorders of Developmental Biology,0.017690180614449793
Disorders of Nervous System Development,0.02692328904550963
Defects in vitamin and cofactor metabolism,-0.0029398902641564815
Regulation of FZD by ubiquitination,-0.010528440613332236
Serotonin receptors,-0.000775685676080012
p75NTR signals via NF-kB,0.02822848539611952
Signaling by NTRK3 (TRKC),-0.0011295652225054166
RAF activation,-0.005000723174160604
p75NTR regulates axonogenesis,-0.0024628767812401894
WNT ligand biogenesis and trafficking,-0.010840232818490253
