Pathway,q_value,p_value,cliffs_delta,delta_median(label1 - label0),median_label0,median_label1,n_label0,n_label1,effect_size_magnitude,direction
Ca2+ pathway,0.0047642274682200714,0.00027366319660794146,0.6778846153846154,0.1287984429365579,-0.12745078656727102,0.001347656369286875,16,26,large,higher_in_label1(disease)
IRS-mediated signalling,0.0047642274682200714,0.00027366319660794146,0.6778846153846154,0.037829322105769496,-0.03742298934380105,0.00040633276196845,16,26,large,higher_in_label1(disease)
Glucagon-type ligand receptors,0.0048277075764914905,0.0003025195348193101,0.6730769230769231,0.11108492106736863,-0.0013907656000993998,0.10969415546726922,16,26,large,higher_in_label1(disease)
Early SARS-CoV-2 Infection Events,0.0048277075764914905,0.0003025195348193101,-0.6730769230769231,-0.020596566492094525,0.020452055613478525,-0.000144510878616,16,26,large,higher_in_label0(control)
Anti-inflammatory response favouring Leishmania parasite infection,0.0049231194430765495,0.0003342065418276509,-0.6682692307692308,-0.018208367506979645,8.948860013614595e-05,-0.0181188789068435,16,26,large,higher_in_label0(control)
TGFBR3 expression,0.0049231194430765495,0.0003342065418276509,-0.6682692307692308,-0.02492185527566235,0.0006268673408319,-0.02429498793483045,16,26,large,higher_in_label0(control)
Regulation of KIT signaling,0.007016885340275145,0.0004946629352152192,0.6490384615384615,0.037431227773576395,-0.00043240396594345,0.03699882380763295,16,26,large,higher_in_label1(disease)
NEP/NS2 Interacts with the Cellular Export Machinery,0.0074513793021981,0.0005447483562964669,-0.6442307692307692,-0.006490164488443169,0.00652184732188835,3.168283344518067e-05,16,26,large,higher_in_label0(control)
Pre-NOTCH Processing in Golgi,0.00791787790516257,0.0005995260032629622,0.6394230769230769,0.0125886833897633,-0.00025371883399525003,0.01233496455576805,16,26,large,higher_in_label1(disease)
Vif-mediated degradation of APOBEC3G,0.008146722463735984,0.0006593952907984739,0.6346153846153846,0.035778140819630704,-0.03545815717300285,0.00031998364662785004,16,26,large,higher_in_label1(disease)
PI-3K cascade:FGFR4,0.008146722463735984,0.0006593952907984739,-0.6346153846153846,-0.06112537907644797,0.06090819111838302,-0.00021718795806495,16,26,large,higher_in_label0(control)
Regulation of RAS by GAPs,0.008674777812197214,0.0007247856135517254,0.6298076923076923,0.09753718050405248,-0.09632140467274013,0.00121577583131235,16,26,large,higher_in_label1(disease)
MET promotes cell motility,0.008968488163413417,0.0007961582181620266,-0.625,-0.039777216571842876,0.000584215275217,-0.039193001296625875,16,26,large,higher_in_label0(control)
Signalling to RAS,0.008968488163413417,0.0007961582181620266,-0.625,-0.005172625315207125,0.0050454407452076005,-0.000127184569999525,16,26,large,higher_in_label0(control)
"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",0.016519843821470814,0.0015096463022231815,0.5913461538461537,0.16055688172100732,-0.15956320816344,0.000993673557567325,16,26,large,higher_in_label1(disease)
RHOH GTPase cycle,0.0193201507525834,0.00196732605574609,-0.5769230769230769,-0.015610678631897724,0.0002843217154429,-0.015326356916454825,16,26,large,higher_in_label0(control)
Aberrant regulation of mitotic exit in cancer due to RB1 defects,0.0193201507525834,0.00196732605574609,-0.5769230769230769,-0.010193914506291228,0.010138231972113925,-5.568253417730185e-05,16,26,large,higher_in_label0(control)
Downstream signaling of activated FGFR2,0.0193201507525834,0.00196732605574609,-0.5769230769230769,-0.03559306215843602,0.03545774033614482,-0.00013532182229120002,16,26,large,higher_in_label0(control)
Regulation of FZD by ubiquitination,0.0193201507525834,0.00196732605574609,-0.5769230769230769,-0.013299788861534123,6.471468381742345e-05,-0.0132350741777167,16,26,large,higher_in_label0(control)
Opioid Signalling,0.020048478146993825,0.002146181733751297,0.5721153846153846,0.05315503444819668,-0.05229470913213033,0.0008603253160663501,16,26,large,higher_in_label1(disease)
FGFR2 mutant receptor activation,0.020048478146993825,0.002146181733751297,0.5721153846153846,0.0216616913143866,-0.00033517831980435,0.02132651299458225,16,26,large,higher_in_label1(disease)
NOTCH2 intracellular domain regulates transcription,0.020367200332340334,0.0023398350251252606,-0.5673076923076923,-0.0250708761586219,0.0006597383891982251,-0.024411137769423673,16,26,large,higher_in_label0(control)
Degradation of AXIN,0.020367200332340334,0.0023398350251252606,0.5673076923076923,0.02671781311305752,-0.001069938256077,0.025647874856980522,16,26,large,higher_in_label1(disease)
Transport of Ribonucleoproteins into the Host Nucleus,0.020367200332340334,0.0023398350251252606,-0.5673076923076923,-0.011852569762333223,0.011875637471675925,2.306770934270168e-05,16,26,large,higher_in_label0(control)
Diseases of glycosylation,0.021697621033833953,0.0025493696058463762,-0.5625,-0.03809752087645528,0.03791169863199298,-0.0001858222444623,16,26,large,higher_in_label0(control)
RHO GTPases activate CIT,0.021697621033833953,0.0027759358502816283,-0.5576923076923077,-0.03021642761355305,0.02992558968788495,-0.00029083792566809996,16,26,large,higher_in_label0(control)
Rev-mediated nuclear export of HIV RNA,0.021697621033833953,0.0027759358502816283,-0.5576923076923077,-0.0012347462617491583,4.9841397708983354e-05,-0.001184904864040175,16,26,large,higher_in_label0(control)
FRS-mediated FGFR1 signaling,0.021697621033833953,0.0027759358502816283,0.5576923076923077,0.007436943489007303,-0.007453687972813375,-1.674448380607141e-05,16,26,large,higher_in_label1(disease)
PI-3K cascade:FGFR1,0.021697621033833953,0.0027759358502816283,-0.5576923076923077,-0.0091535343801173,0.00031741251593394996,-0.00883612186418335,16,26,large,higher_in_label0(control)
G alpha (s) signalling events,0.022249014070348655,0.003020753868559087,0.5528846153846154,0.045015043113561,-0.0443301057337044,0.0006849373798566,16,26,large,higher_in_label1(disease)
Pausing and recovery of HIV elongation,0.022249014070348655,0.003020753868559087,-0.5528846153846154,-0.0003056693782573291,0.000313548830338375,7.879452081045913e-06,16,26,large,higher_in_label0(control)
Signaling by FGFR,0.022249014070348655,0.003020753868559087,0.5528846153846154,0.1581903877092008,-0.002223811579688175,0.15596657612951262,16,26,large,higher_in_label1(disease)
Negative regulation of NOTCH4 signaling,0.025323342446636324,0.0035703929298129544,0.5432692307692308,0.004756045159949047,1.3382184150703863e-05,0.00476942734409975,16,26,large,higher_in_label1(disease)
"WNT5A-dependent internalization of FZD2, FZD5 and ROR2",0.025323342446636324,0.0035703929298129544,0.5432692307692308,0.041674813000864,-0.04144897150514675,0.00022584149571725,16,26,large,higher_in_label1(disease)
InlB-mediated entry of Listeria monocytogenes into host cell,0.027005196998525875,0.003878030900571601,0.5384615384615385,0.08273119092186827,-0.0008192704698134501,0.08191192045205482,16,26,large,higher_in_label1(disease)
Signalling to ERKs,0.02779761752977818,0.004209560879183119,0.5336538461538463,0.20803090077045142,-0.2063578079205059,0.0016730928499455251,16,26,large,higher_in_label1(disease)
Signaling by AXIN mutants,0.02779761752977818,0.004209560879183119,-0.5336538461538461,-0.04364480219975139,0.043596492461958423,-4.830973779296887e-05,16,26,large,higher_in_label0(control)
Serotonin receptors,0.02779761752977818,0.004209560879183119,-0.5336538461538461,-0.006499359121703173,0.0065088774726444745,9.518350941301262e-06,16,26,large,higher_in_label0(control)
Signaling by NOTCH1,0.02867225149381937,0.00456659880188768,-0.5288461538461539,-0.0007429815173509001,0.0005461644848339,-0.00019681703251699998,16,26,large,higher_in_label0(control)
NRAGE signals death through JNK,0.02867225149381937,0.00456659880188768,-0.5288461538461539,-0.0009074454251044971,-1.6780816064528018e-05,-0.0009242262411690251,16,26,large,higher_in_label0(control)
Hedgehog 'on' state,0.02867225149381937,0.00456659880188768,0.5288461538461537,0.06790753140004616,-0.0020475156392842746,0.06586001576076188,16,26,large,higher_in_label1(disease)
FCGR3A-mediated phagocytosis,0.029627739431850434,0.0049508494089776185,-0.5240384615384616,-0.021016503376539573,0.02077230851036055,-0.000244194866179025,16,26,large,higher_in_label0(control)
NOTCH2 Activation and Transmission of Signal to the Nucleus,0.029627739431850434,0.0049508494089776185,0.5240384615384615,0.09703089430418861,-0.000717123627153225,0.09631377067703539,16,26,large,higher_in_label1(disease)
Cell recruitment (pro-inflammatory response),0.029627739431850434,0.0049508494089776185,0.5240384615384615,0.021756098911578915,-5.1120503486362586e-05,0.021704978408092553,16,26,large,higher_in_label1(disease)
Downregulation of ERBB2 signaling,0.0327142327612106,0.005808271090763239,0.5144230769230769,0.012912539982092424,-0.0005954314042513501,0.012317108577841074,16,26,large,higher_in_label1(disease)
G alpha (z) signalling events,0.0327142327612106,0.005808271090763239,-0.5144230769230769,-0.0022965011069093497,0.0007872812126428249,-0.001509219894266525,16,26,large,higher_in_label0(control)
Nuclear import of Rev protein,0.0327142327612106,0.005808271090763239,-0.5144230769230769,-0.048061915755481674,0.001009249392207,-0.047052666363274674,16,26,large,higher_in_label0(control)
Translation of Replicase and Assembly of the Replication Transcription Complex,0.0327142327612106,0.005808271090763239,0.5144230769230769,0.030525505285035597,-0.00036186120463365,0.03016364408040195,16,26,large,higher_in_label1(disease)
MET activates PTK2 signaling,0.03488810706563684,0.006285324771616036,-0.5096153846153846,-0.003859766585132225,0.0038775603531222003,1.7793767989975455e-05,16,26,large,higher_in_label0(control)
Signaling by FGFR1,0.0366674637689911,0.006797362735243781,0.5048076923076923,0.03133509549796492,-0.0009869059896622499,0.030348189508302672,16,26,large,higher_in_label1(disease)
CTNNB1 T41 mutants aren't phosphorylated,0.0366674637689911,0.006797362735243781,0.5048076923076923,0.0034371466546402377,-6.696091483646282e-05,0.003370185739803775,16,26,large,higher_in_label1(disease)
RHOB GTPase cycle,0.03907973469612933,0.007346581979429012,0.5,0.024933060038626446,-0.025062560884215178,-0.0001295008455887338,16,26,large,higher_in_label1(disease)
HCMV Early Events,0.04107047376350617,0.007935287359006414,-0.4951923076923077,-0.00050995698417705,0.00036364844939755,-0.0001463085347795,16,26,large,higher_in_label0(control)
ERKs are inactivated,0.04107047376350617,0.007935287359006414,-0.4951923076923077,-0.04441293738349342,0.044190861130732395,-0.000222076252761025,16,26,large,higher_in_label0(control)
Signaling by high-kinase activity BRAF mutants,0.04374316829966467,0.00856589457565235,-0.4903846153846154,-0.011740916499428681,0.011686989991400325,-5.3926508028357025e-05,16,26,large,higher_in_label0(control)
RAC3 GTPase cycle,0.04596464113798858,0.009240933074739218,0.48557692307692313,0.10879437713811962,-0.10854386779804293,0.0002505093400767,16,26,large,higher_in_label1(disease)
Phospholipase C-mediated cascade; FGFR2,0.04596464113798858,0.009240933074739218,-0.48557692307692313,-0.008360680813639347,9.490930434034677e-05,-0.008265771509299,16,26,large,higher_in_label0(control)
