Gene,q_value,p_value,cliffs_delta,delta_median(label1 - label0),median_label0,median_label1,n_label0,n_label1,effect_size_magnitude,direction
PSMA6,0.002420246188946929,1.8147070872135615e-05,0.7980769230769231,0.1027183942158032,-0.057838722553220326,0.04487967166258287,16,26,large,higher_in_label1(disease)
PSMC5,0.0028990098728372492,2.2880898759567872e-05,0.7884615384615385,0.09834257743064628,-0.07122779872212773,0.02711477870851855,16,26,large,higher_in_label1(disease)
THBS4,0.003403900599290244,2.8775577772782754e-05,0.7788461538461537,0.013262714191031416,-0.00012239487248476595,0.01314031931854665,16,26,large,higher_in_label1(disease)
FGR,0.003403900599290244,3.2238995415535066e-05,-0.7740384615384616,-0.044590634816492274,0.03406373792138667,-0.0105268968951056,16,26,large,higher_in_label0(control)
CMA1,0.003403900599290244,3.2238995415535066e-05,0.7740384615384615,9.81710020489346e-05,-5.217391904534849e-05,4.5997083003586115e-05,16,26,large,higher_in_label1(disease)
F11R,0.003403900599290244,3.2238995415535066e-05,0.7740384615384615,0.08677783187204136,-0.0182300150352793,0.06854781683676206,16,26,large,higher_in_label1(disease)
CLIP3,0.0036551862825451764,4.0388798702156645e-05,0.7644230769230769,0.028541045446685898,-0.01760617536901395,0.01093487007767195,16,26,large,higher_in_label1(disease)
TGFBR2,0.0036551862825451764,4.0388798702156645e-05,-0.7644230769230769,-0.0685886300591191,0.0506200435522262,-0.017968586506892897,16,26,large,higher_in_label0(control)
DERL3,0.0036551862825451764,4.0388798702156645e-05,0.7644230769230769,0.030758838259425124,-0.01274159355654595,0.018017244702879173,16,26,large,higher_in_label1(disease)
CDC25B,0.0036551862825451764,4.0388798702156645e-05,-0.7644230769230769,-0.024172110360382425,0.016830601061342876,-0.00734150929903955,16,26,large,higher_in_label0(control)
ANO1,0.003946315356856377,4.516304078485988e-05,0.7596153846153846,0.02220636048159625,-0.012603307674200748,0.0096030528073955,16,26,large,higher_in_label1(disease)
ENO1,0.004262973381362565,5.046929812189304e-05,0.7548076923076923,0.019305644298602577,-0.012587292590196775,0.0067183517084058,16,26,large,higher_in_label1(disease)
TGFB3,0.00460721260005008,5.636290078987865e-05,0.75,0.03997529445453365,-0.0027549094081376,0.03722038504639605,16,26,large,higher_in_label1(disease)
STMN2,0.004830300970271517,6.290447198853988e-05,-0.7451923076923077,-0.0059887913644403,0.0017443047797080502,-0.00424448658473225,16,26,large,higher_in_label0(control)
MYH2,0.004830300970271517,6.290447198853988e-05,-0.7451923076923077,-0.01982076904231215,0.015533620374602299,-0.00428714866770985,16,26,large,higher_in_label0(control)
COL1A1,0.005079611750805217,7.016038329841459e-05,-0.7403846153846154,-0.025263114543860578,0.003913696724023275,-0.0213494178198373,16,26,large,higher_in_label0(control)
ADRA1A,0.005079611750805217,7.016038329841459e-05,-0.7403846153846154,-0.0032416522430165754,0.0013687398867832001,-0.0018729123562333753,16,26,large,higher_in_label0(control)
ADRA1B,0.005214921568791571,7.820324373089176e-05,0.7355769230769231,0.01965255123894455,-0.0160063117060581,0.00364623953288645,16,26,large,higher_in_label1(disease)
DRD2,0.005214921568791571,7.820324373089176e-05,-0.7355769230769231,-0.00041874370896735,0.00026899700848595,-0.00014974670048140002,16,26,large,higher_in_label0(control)
PSMD8,0.005214921568791571,7.820324373089176e-05,0.7355769230769231,0.0797926928143505,-0.046144060590267,0.0336486322240835,16,26,large,higher_in_label1(disease)
CCT7,0.0053839727755175554,8.711242454468024e-05,0.7307692307692308,0.022488964906709093,4.030174939583419e-06,0.022492995081648676,16,26,large,higher_in_label1(disease)
PRKCQ,0.0053839727755175554,8.711242454468024e-05,0.7307692307692308,0.019563898612052027,-0.01737091280699145,0.0021929858050605752,16,26,large,higher_in_label1(disease)
CD28,0.0053839727755175554,8.711242454468024e-05,0.7307692307692308,0.06825727611469184,-0.0593321467028739,0.00892512941181795,16,26,large,higher_in_label1(disease)
HHAT,0.005714737018844868,9.697462186674401e-05,0.7259615384615385,0.00419754892410365,-0.0008926756575329999,0.0033048732665706504,16,26,large,higher_in_label1(disease)
WNT5B,0.005714737018844868,9.697462186674401e-05,-0.7259615384615384,-0.003534531675433875,0.001056980417564875,-0.002477551257869,16,26,large,higher_in_label0(control)
MAPK14,0.006907749198067622,0.00011994513208957198,-0.7163461538461539,-0.06031841479729562,0.05055681096157755,-0.009761603835718075,16,26,large,higher_in_label0(control)
SLC3A2,0.007504530918041924,0.0001332690968081636,-0.7115384615384616,-0.004735562985994475,0.000468300038876725,-0.00426726294711775,16,26,large,higher_in_label0(control)
PCBP2,0.008151702046516099,0.0001479788058957145,-0.7067307692307692,-0.0141074590283339,0.013952819808994325,-0.000154639219339575,16,26,large,higher_in_label0(control)
MYO1C,0.008491873171690202,0.00016420749227025254,-0.7019230769230769,-0.036815785330992924,0.02356494316766515,-0.013250842163327775,16,26,large,higher_in_label0(control)
YBX1,0.008491873171690202,0.00016420749227025254,0.7019230769230769,0.015094168770354775,-0.01282226622229665,0.002271902548058125,16,26,large,higher_in_label1(disease)
RPN1,0.008491873171690202,0.00016420749227025254,-0.7019230769230769,-0.021657062006294525,0.015117275538658376,-0.00653978646763615,16,26,large,higher_in_label0(control)
WWC1,0.011105844744162619,0.00022351936935765333,-0.6875,-0.05759266338935995,0.04075719195036055,-0.0168354714389994,16,26,large,higher_in_label0(control)
PSMD2,0.011105844744162619,0.00022351936935765333,0.6875,0.2396718214022434,-0.12931940535787106,0.11035241604437235,16,26,large,higher_in_label1(disease)
RHOH,0.011398497738718646,0.0002474022792539564,0.6826923076923077,0.01050765772943415,-0.0008965751813282249,0.009611082548105925,16,26,large,higher_in_label1(disease)
PSMA1,0.011398497738718646,0.0002474022792539564,0.6826923076923077,0.450225744305467,-0.2883557127508506,0.16187003155461643,16,26,large,higher_in_label1(disease)
TRIB3,0.011398497738718646,0.0002474022792539564,-0.6826923076923077,-0.046202389672120675,0.022343664192477124,-0.02385872547964355,16,26,large,higher_in_label0(control)
GREM2,0.011398497738718646,0.0002474022792539564,0.6826923076923077,0.0042767832278746,-0.0032846373508423,0.0009921458770323,16,26,large,higher_in_label1(disease)
ST6GALNAC3,0.01175360237634786,0.00027366319660794146,0.6778846153846154,0.0188958516805932,-0.0070243754896029,0.0118714761909903,16,26,large,higher_in_label1(disease)
IRAK1,0.01175360237634786,0.00027366319660794146,0.6778846153846154,0.05552082832336935,-0.05215061518468565,0.0033702131386837,16,26,large,higher_in_label1(disease)
TRPC7,0.01175360237634786,0.00027366319660794146,-0.6778846153846154,-0.01131822927049085,0.0116440644586557,0.00032583518816485003,16,26,large,higher_in_label0(control)
FASLG,0.01175360237634786,0.00027366319660794146,0.6778846153846154,0.10502601257240245,-0.026836634585359,0.07818937798704345,16,26,large,higher_in_label1(disease)
MAPK1,0.012168007956065584,0.0003025195348193101,0.6730769230769231,0.072460382212666,-0.049930699823816246,0.02252968238884975,16,26,large,higher_in_label1(disease)
CD8B,0.012168007956065584,0.0003025195348193101,-0.6730769230769231,-0.051609444172028694,0.05217802380236915,0.0005685796303404499,16,26,large,higher_in_label0(control)
MUC16,0.012168007956065584,0.0003025195348193101,0.6730769230769231,0.022317215778682477,-0.017092214770038926,0.00522500100864355,16,26,large,higher_in_label1(disease)
hsa-mir-34c,0.012168007956065584,0.0003025195348193101,0.6730769230769231,0.026001762874528024,-0.008691355687245725,0.0173104071872823,16,26,large,higher_in_label1(disease)
LATS2,0.013028913492173345,0.0003342065418276509,-0.6682692307692308,-0.0010671037229926157,0.00106086293641805,-6.2407865745657784e-06,16,26,large,higher_in_label0(control)
CCNE1,0.013028913492173345,0.0003342065418276509,-0.6682692307692308,-0.013266551093358175,0.00993344986108745,-0.003333101232270725,16,26,large,higher_in_label0(control)
LTBP3,0.01316889676440283,0.000368978559697159,0.6634615384615385,0.031075324600238274,-0.000772331118615725,0.030302993481622548,16,26,large,higher_in_label1(disease)
RPS6KA2,0.01316889676440283,0.000368978559697159,0.6634615384615385,0.0153984680586658,-0.010987368553629525,0.004411099505036275,16,26,large,higher_in_label1(disease)
TRADD,0.01316889676440283,0.000368978559697159,0.6634615384615385,0.021265006733181473,-0.01847562554963575,0.002789381183545725,16,26,large,higher_in_label1(disease)
RPL14,0.01316889676440283,0.000368978559697159,0.6634615384615385,0.004726001642052675,-0.002292040954211225,0.0024339606878414502,16,26,large,higher_in_label1(disease)
MYCN,0.01316889676440283,0.000368978559697159,-0.6634615384615384,-0.02618152003123795,0.01204298476877285,-0.014138535262465099,16,26,large,higher_in_label0(control)
ANO7,0.01316889676440283,0.000368978559697159,-0.6634615384615384,-0.01249823655666105,0.00877261563592245,-0.0037256209207385997,16,26,large,higher_in_label0(control)
CCL11,0.013940778880642893,0.00040711035405192344,0.6586538461538463,0.01485640181065665,-0.002247332490944475,0.012609069319712174,16,26,large,higher_in_label1(disease)
WNT11,0.013940778880642893,0.00040711035405192344,0.6586538461538463,0.007526977872538225,-0.0071599179614499,0.000367059911088325,16,26,large,higher_in_label1(disease)
TAOK3,0.013940778880642893,0.00040711035405192344,-0.6586538461538461,-0.05426593477361565,0.05283895810900928,-0.001426976664606375,16,26,large,higher_in_label0(control)
CLTA,0.014772842056058116,0.00044889851551557807,0.6538461538461537,0.03396252159239903,-0.018703328349896825,0.0152591932425022,16,26,large,higher_in_label1(disease)
MAPK13,0.014772842056058116,0.00044889851551557807,0.6538461538461537,0.09414965927711322,-0.08633248601532692,0.0078171732617863,16,26,large,higher_in_label1(disease)
FZD5,0.014772842056058116,0.00044889851551557807,0.6538461538461537,0.0703059121110088,-0.06477463093598272,0.005531281175026075,16,26,large,higher_in_label1(disease)
TUBB2B,0.015475010837473645,0.0004946629352152192,-0.6490384615384616,-0.013094027925367551,0.0038105593888505497,-0.009283468536517,16,26,large,higher_in_label0(control)
LTF,0.015475010837473645,0.0004946629352152192,-0.6490384615384616,-0.018671421306809478,0.018101592589350728,-0.00056982871745875,16,26,large,higher_in_label0(control)
TSG101,0.015475010837473645,0.0004946629352152192,0.6490384615384615,0.10068136244781195,-0.06783800469865466,0.032843357749157295,16,26,large,higher_in_label1(disease)
IL32,0.015475010837473645,0.0004946629352152192,0.6490384615384615,0.019512114433899552,-0.019179052057686625,0.00033306237621292807,16,26,large,higher_in_label1(disease)
RFC5,0.016834052864088383,0.0005447483562964669,-0.6442307692307692,-0.0307512293187815,0.029897490305276275,-0.000853739013505225,16,26,large,higher_in_label0(control)
AMOTL2,0.017872928144333486,0.0005995260032629622,-0.6394230769230769,-0.025385493276462775,0.025204430837019374,-0.00018106243944340003,16,26,large,higher_in_label0(control)
PDHA1,0.017872928144333486,0.0005995260032629622,-0.6394230769230769,-0.007350084666233187,0.0002677002364228875,-0.0070823844298103,16,26,large,higher_in_label0(control)
S100A8,0.017872928144333486,0.0005995260032629622,0.6394230769230769,0.022178630748451472,-0.01587369856039565,0.006304932188055825,16,26,large,higher_in_label1(disease)
CHRM2,0.017966749106272394,0.0006593952907984739,-0.6346153846153846,-0.0010509442229636563,0.0009519551253143999,-9.89890976492564e-05,16,26,large,higher_in_label0(control)
DRD5,0.017966749106272394,0.0006593952907984739,-0.6346153846153846,-0.01334844319664835,0.013190757533169676,-0.00015768566347867501,16,26,large,higher_in_label0(control)
ID1,0.017966749106272394,0.0006593952907984739,0.6346153846153846,0.030199465689350127,-0.030642255572755253,-0.00044278988340512495,16,26,large,higher_in_label1(disease)
IDE,0.017966749106272394,0.0006593952907984739,-0.6346153846153846,-0.0115306615651337,0.011227055218711875,-0.00030360634642182503,16,26,large,higher_in_label0(control)
LCK,0.017966749106272394,0.0006593952907984739,0.6346153846153846,0.0367413381253436,-0.0326822105768282,0.0040591275485154,16,26,large,higher_in_label1(disease)
ATP6V1A,0.017966749106272394,0.0006593952907984739,0.6346153846153846,0.00994772441821754,-0.009965983540478,-1.8259122260459822e-05,16,26,large,higher_in_label1(disease)
PTN,0.017966749106272394,0.0006593952907984739,0.6346153846153846,0.000742909675428675,-0.00027332354525995005,0.000469586130168725,16,26,large,higher_in_label1(disease)
KBTBD7,0.017966749106272394,0.0006593952907984739,-0.6346153846153846,-0.0354237549551921,0.035252909126414475,-0.00017084582877762501,16,26,large,higher_in_label0(control)
DAGLB,0.018934090151959508,0.0007247856135517254,0.6298076923076923,0.022857155765186224,-0.022620104122626848,0.00023705164255937502,16,26,large,higher_in_label1(disease)
PAK1,0.018934090151959508,0.0007247856135517254,0.6298076923076923,0.051640911097509096,-0.0357459051952852,0.0158950059022239,16,26,large,higher_in_label1(disease)
GOLGA7,0.018934090151959508,0.0007247856135517254,0.6298076923076923,0.05055151264561927,-0.0255958310949296,0.024955681550689675,16,26,large,higher_in_label1(disease)
hsa-mir-92b,0.018934090151959508,0.0007247856135517254,0.6298076923076923,0.0167582677463496,-0.01626716093031675,0.00049110681603285,16,26,large,higher_in_label1(disease)
FRS3,0.019974900245768073,0.0007961582181620266,-0.625,-0.0500454138662085,0.019854336953851498,-0.030191076912357,16,26,large,higher_in_label0(control)
PPARG,0.019974900245768073,0.0007961582181620266,-0.625,-0.0012167842666900358,4.989244502128577e-05,-0.00116689182166875,16,26,large,higher_in_label0(control)
PPIA,0.019974900245768073,0.0007961582181620266,0.625,0.042927860875374375,-0.03639795894808402,0.006529901927290351,16,26,large,higher_in_label1(disease)
PRKCZ,0.019974900245768073,0.0007961582181620266,0.625,0.02178167607272405,-0.0118235873900417,0.00995808868268235,16,26,large,higher_in_label1(disease)
RRAS2,0.021092730226983315,0.0008740081585766566,-0.6201923076923077,-0.004726076864649676,0.00227681008073125,-0.0024492667839184253,16,26,large,higher_in_label0(control)
PTPN18,0.021092730226983315,0.0008740081585766566,-0.6201923076923077,-0.002983623167954025,0.00144702350407195,-0.001536599663882075,16,26,large,higher_in_label0(control)
MGAT1,0.021092730226983315,0.0008740081585766566,0.6201923076923077,0.020432795696222576,-0.010292804616962126,0.01013999107926045,16,26,large,higher_in_label1(disease)
MAP2K1,0.021092730226983315,0.0008740081585766566,0.6201923076923077,0.0501777233372431,-0.044022037237117576,0.006155686100125525,16,26,large,higher_in_label1(disease)
LRRK2,0.021313748193418063,0.0009588663354576398,0.6153846153846154,0.036528333549737245,-0.03639394221362305,0.00013439133611419998,16,26,large,higher_in_label1(disease)
ADRB3,0.021313748193418063,0.0009588663354576398,0.6153846153846154,0.017470311236926453,-0.0174198352747337,5.0475962192753655e-05,16,26,large,higher_in_label1(disease)
GSK3A,0.021313748193418063,0.0009588663354576398,-0.6153846153846154,-0.030924853025754328,0.026924978920250628,-0.0039998741055037,16,26,large,higher_in_label0(control)
PPP1R12B,0.021313748193418063,0.0009588663354576398,0.6153846153846154,0.04269096993366293,-0.033539780820056625,0.0091511891136063,16,26,large,higher_in_label1(disease)
NF2,0.021313748193418063,0.0009588663354576398,-0.6153846153846154,-1.7085817238773117e-05,1.3459075493661662e-05,-3.626741745111454e-06,16,26,large,higher_in_label0(control)
DEF6,0.021313748193418063,0.0009588663354576398,-0.6153846153846154,-0.011599082719192499,0.009840554082418124,-0.001758528636774375,16,26,large,higher_in_label0(control)
MUC13,0.021313748193418063,0.0009588663354576398,-0.6153846153846154,-0.04744416874547415,0.05452960010154517,0.007085431356071026,16,26,large,higher_in_label0(control)
PSMC1,0.021313748193418063,0.0009588663354576398,0.6153846153846154,0.2005817826498439,-0.11085629086426413,0.08972549178557976,16,26,large,higher_in_label1(disease)
hsa-mir-34b,0.021313748193418063,0.0009588663354576398,0.6153846153846154,0.02364947421186305,-0.005453426580852225,0.018196047631010827,16,26,large,higher_in_label1(disease)
NTRK1,0.022769216286958455,0.0010513016201950038,-0.6105769230769231,-0.007818747398040475,0.0072053058704471,-0.000613441527593375,16,26,large,higher_in_label0(control)
SH3GL2,0.022769216286958455,0.0010513016201950038,0.6105769230769231,0.09659841842118264,-0.012089621191232525,0.08450879722995011,16,26,large,higher_in_label1(disease)
ACVRL1,0.022769216286958455,0.0010513016201950038,-0.6105769230769231,-0.0016280533251237,0.0013926204495397,-0.000235432875584,16,26,large,higher_in_label0(control)
AMHR2,0.024324775362540425,0.0011519230637351424,-0.6057692307692308,-0.0027190737654932,0.0016032040137831998,-0.00111586975171,16,26,large,higher_in_label0(control)
POMT2,0.024324775362540425,0.0011519230637351424,-0.6057692307692308,-0.048850958230106725,0.048581627753423,-0.000269330476683725,16,26,large,higher_in_label0(control)
P2RX4,0.024324775362540425,0.0011519230637351424,0.6057692307692308,0.010612946123769226,-0.007928047547878327,0.0026848985758909,16,26,large,higher_in_label1(disease)
RPL39L,0.02619952844017579,0.0012613821900952827,0.6009615384615385,0.00625208590613815,-0.0058957539971848,0.00035633190895335,16,26,large,higher_in_label1(disease)
MUCL1,0.02619952844017579,0.0012613821900952827,-0.6009615384615384,-0.02004168912170615,0.008815653312401925,-0.011226035809304225,16,26,large,higher_in_label0(control)
MYO10,0.0277608825229252,0.0013803753740681038,0.5961538461538463,0.022138973049268908,-0.019461598120939675,0.002677374928329231,16,26,large,higher_in_label1(disease)
PIK3C3,0.0277608825229252,0.0013803753740681038,0.5961538461538463,0.023792902068762452,-0.029585070009394,-0.00579216794063155,16,26,large,higher_in_label1(disease)
RPL41,0.0277608825229252,0.0013803753740681038,0.5961538461538463,0.001155217899451675,-0.000461842544929175,0.0006933753545225001,16,26,large,higher_in_label1(disease)
MAP2K7,0.0277608825229252,0.0013803753740681038,-0.5961538461538461,-0.0183932699784648,0.0179138941408871,-0.0004793758375777,16,26,large,higher_in_label0(control)
GNB2,0.029886279139324547,0.0015096463022231815,-0.5913461538461539,-0.05783098833617242,0.043387345035405825,-0.014443643300766602,16,26,large,higher_in_label0(control)
CRKL,0.029886279139324547,0.0015096463022231815,0.5913461538461537,0.08344202386850424,-0.0798587087035426,0.00358331516496165,16,26,large,higher_in_label1(disease)
CHRM3,0.030970895549999912,0.0016499885158839731,-0.5865384615384616,-0.001925874475741575,0.0011725479455392,-0.000753326530202375,16,26,large,higher_in_label0(control)
PTGER1,0.030970895549999912,0.0016499885158839731,-0.5865384615384616,-0.0029707831084785,0.0018715725324028,-0.0010992105760757,16,26,large,higher_in_label0(control)
IRS2,0.030970895549999912,0.0016499885158839731,-0.5865384615384616,-0.016788202568315924,0.0054464974676612,-0.011341705100654725,16,26,large,higher_in_label0(control)
SQSTM1,0.030970895549999912,0.0016499885158839731,-0.5865384615384616,-0.013304953408414625,0.010717162866597074,-0.00258779054181755,16,26,large,higher_in_label0(control)
CDK4,0.030970895549999912,0.0016499885158839731,0.5865384615384615,0.030944725212425524,-0.030292464656664724,0.0006522605557608,16,26,large,higher_in_label1(disease)
UBAP1,0.030970895549999912,0.0016499885158839731,0.5865384615384615,0.041716623347966594,-0.020971408775316926,0.020745214572649672,16,26,large,higher_in_label1(disease)
TXNRD1,0.030970895549999912,0.0016499885158839731,0.5865384615384615,0.010835406003535226,-0.008636862686638175,0.00219854331689705,16,26,large,higher_in_label1(disease)
ABI2,0.0321612430909646,0.0018022480343003054,0.5817307692307692,0.036025544117118224,-0.024677918917424574,0.01134762519969365,16,26,large,higher_in_label1(disease)
CRK,0.0321612430909646,0.0018022480343003054,0.5817307692307692,0.12350148646810981,-0.07925842721292328,0.044243059255186526,16,26,large,higher_in_label1(disease)
OXER1,0.0321612430909646,0.0018022480343003054,0.5817307692307692,7.815224325889036e-05,-5.393940169330498e-05,2.4212841565585378e-05,16,26,large,higher_in_label1(disease)
EGR2,0.0321612430909646,0.0018022480343003054,0.5817307692307692,0.017953716940770977,-0.0154772325521388,0.002476484388632175,16,26,large,higher_in_label1(disease)
POLA2,0.0321612430909646,0.0018022480343003054,0.5817307692307692,0.03758443918104533,-0.0028742292332351004,0.034710209947810225,16,26,large,higher_in_label1(disease)
PCDH7,0.0321612430909646,0.0018022480343003054,-0.5817307692307692,-0.01288338567199605,0.013187610693985325,0.00030422502198927497,16,26,large,higher_in_label0(control)
PLEKHG5,0.0321612430909646,0.0018022480343003054,-0.5817307692307692,-0.03643734307227868,0.02529112963176605,-0.011146213440512625,16,26,large,higher_in_label0(control)
MYH11,0.033683812332841845,0.00196732605574609,-0.5769230769230769,-0.03036422324364752,0.019982868231163048,-0.010381355012484474,16,26,large,higher_in_label0(control)
RGS4,0.033683812332841845,0.00196732605574609,0.5769230769230769,0.002384584597528825,-0.0010519210227430248,0.0013326635747858001,16,26,large,higher_in_label1(disease)
RPS6KB2,0.033683812332841845,0.00196732605574609,0.5769230769230769,0.00837146619090785,-0.007853071731088825,0.000518394459819025,16,26,large,higher_in_label1(disease)
DIAPH3,0.033683812332841845,0.00196732605574609,-0.5769230769230769,-0.08864020195605136,0.08539575067122485,-0.003244451284826525,16,26,large,higher_in_label0(control)
ARHGEF10,0.033683812332841845,0.00196732605574609,0.5769230769230769,0.0222107219371004,-0.017763745529565625,0.004446976407534775,16,26,large,higher_in_label1(disease)
hsa-mir-205,0.033683812332841845,0.00196732605574609,0.5769230769230769,0.0007827829850837677,-0.00069970272955615,8.30802555276176e-05,16,26,large,higher_in_label1(disease)
GNAT2,0.03531444489172589,0.002146181733751297,0.5721153846153846,0.019861405528736203,-0.0196085652443146,0.0002528402844216,16,26,large,higher_in_label1(disease)
ZDHHC9,0.03531444489172589,0.002146181733751297,-0.5721153846153846,-0.021290725709459772,0.008721533215087899,-0.012569192494371875,16,26,large,higher_in_label0(control)
POLR2J,0.03531444489172589,0.002146181733751297,0.5721153846153846,0.08096818282992563,-0.02562744931786735,0.055340733512058274,16,26,large,higher_in_label1(disease)
BCL2L1,0.03531444489172589,0.002146181733751297,-0.5721153846153846,-0.017828926799621975,0.0178941823343783,6.525553475632501e-05,16,26,large,higher_in_label0(control)
WIPF3,0.03531444489172589,0.002146181733751297,0.5721153846153846,0.034407022562912976,-0.031200844606664124,0.00320617795624885,16,26,large,higher_in_label1(disease)
AKR1C3,0.03531444489172589,0.002146181733751297,0.5721153846153846,0.0224369934763044,-0.00960226461174705,0.01283472886455735,16,26,large,higher_in_label1(disease)
CNTN1,0.03637510401022951,0.0023398350251252606,0.5673076923076923,0.071370075005232,-0.0012071207281424,0.0701629542770896,16,26,large,higher_in_label1(disease)
CXCR1,0.03637510401022951,0.0023398350251252606,-0.5673076923076923,-0.013872262427904802,0.0008723451509718251,-0.012999917276932976,16,26,large,higher_in_label0(control)
ARF1,0.03637510401022951,0.0023398350251252606,-0.5673076923076923,-0.0194397597459979,0.0196271585294903,0.0001873987834924,16,26,large,higher_in_label0(control)
PIK3R2,0.03637510401022951,0.0023398350251252606,0.5673076923076923,0.1278759369886727,-0.02620827992796515,0.10166765706070754,16,26,large,higher_in_label1(disease)
RNF5,0.03637510401022951,0.0023398350251252606,0.5673076923076923,0.03342856250488612,-0.0034707954600398253,0.029957767044846297,16,26,large,higher_in_label1(disease)
SRPK1,0.03637510401022951,0.0023398350251252606,-0.5673076923076923,-0.01822857961628315,0.01688356791878895,-0.0013450116974942,16,26,large,higher_in_label0(control)
TLR2,0.03637510401022951,0.0023398350251252606,0.5673076923076923,0.08111413061668843,-0.032096096387967676,0.04901803422872075,16,26,large,higher_in_label1(disease)
MAPKAPK3,0.03637510401022951,0.0023398350251252606,0.5673076923076923,0.026828841842463126,-0.023855375173055575,0.0029734666694075504,16,26,large,higher_in_label1(disease)
MMP10,0.03637510401022951,0.0023398350251252606,-0.5673076923076923,-0.00540278795956145,0.00020726464700095002,-0.0051955233125605006,16,26,large,higher_in_label0(control)
COL3A1,0.03891628060972722,0.0025493696058463762,-0.5625,-0.0359459445947716,-0.00061628400376355,-0.03656222859853515,16,26,large,higher_in_label0(control)
AKT2,0.03891628060972722,0.0025493696058463762,-0.5625,-0.037237035370718076,0.03525311825211405,-0.001983917118604025,16,26,large,higher_in_label0(control)
THBS2,0.03891628060972722,0.0025493696058463762,0.5625,0.006555592243166025,-0.00019296190035054999,0.006362630342815475,16,26,large,higher_in_label1(disease)
TAB1,0.041377773203609684,0.0027759358502816283,-0.5576923076923077,-0.03267915531409917,0.03296552060053087,0.0002863652864317014,16,26,large,higher_in_label0(control)
RPGRIP1L,0.041377773203609684,0.0027759358502816283,0.5576923076923077,9.293196139637199e-05,-4.008520688114479e-05,5.2846754515227195e-05,16,26,large,higher_in_label1(disease)
NGEF,0.041377773203609684,0.0027759358502816283,0.5576923076923077,0.015316360410824424,-0.0012609695094683501,0.014055390901356074,16,26,large,higher_in_label1(disease)
SNX3,0.041377773203609684,0.0027759358502816283,-0.5576923076923077,-0.00267133840886325,0.001777632588020775,-0.000893705820842475,16,26,large,higher_in_label0(control)
FLOT2,0.04374051601673557,0.003020753868559087,0.5528846153846154,0.015909764925103577,-0.006291235432013025,0.00961852949309055,16,26,large,higher_in_label1(disease)
