Pathway,q_value,p_value,cliffs_delta,delta_median(label1 - label0),median_label0,median_label1,n_label0,n_label1,effect_size_magnitude,direction
Signaling by NOTCH2,0.010366348397413407,0.0013803753740681038,0.5961538461538463,0.2604927273020307,-0.2602460884891968,0.00024663881283395,16,26,large,higher_in_label1(disease)
ERK/MAPK targets,0.010366348397413407,0.0013803753740681038,0.5961538461538463,0.07752764371110142,-0.07724775532573862,0.0002798883853628,16,26,large,higher_in_label1(disease)
Signaling by Retinoic Acid,0.010512627886390518,0.0015096463022231815,-0.5913461538461539,-0.014874579089485149,0.00091193666979915,-0.013962642419685999,16,26,large,higher_in_label0(control)
Signaling by GSK3beta mutants,0.010512627886390518,0.0015096463022231815,-0.5913461538461539,-0.03560292093037242,0.03555067805910275,-5.2242871269671467e-05,16,26,large,higher_in_label0(control)
Chemokine receptors bind chemokines,0.010512627886390518,0.0015096463022231815,0.5913461538461537,0.0257103567787058,-0.001664966031157725,0.024045390747548075,16,26,large,higher_in_label1(disease)
Glucagon-type ligand receptors,0.010512627886390518,0.0015096463022231815,0.5913461538461537,0.06943429246539169,-0.0037114244570160752,0.06572286800837562,16,26,large,higher_in_label1(disease)
Calmodulin induced events,0.011284742885420744,0.0016499885158839731,0.5865384615384615,0.2128074947461729,-0.21292134238721835,-0.00011384764104546566,16,26,large,higher_in_label1(disease)
Budding and maturation of HIV virion,0.011699338934525712,0.0018022480343003054,0.5817307692307692,0.02022213275286595,-0.0010151547155619499,0.019206978037304,16,26,large,higher_in_label1(disease)
NOTCH2 intracellular domain regulates transcription,0.011699338934525712,0.0018022480343003054,-0.5817307692307692,-0.00285471365718275,0.00027767678511879997,-0.00257703687206395,16,26,large,higher_in_label0(control)
Disorders of Developmental Biology,0.011699338934525712,0.0018022480343003054,0.5817307692307692,0.015962086410908325,-0.0037978284997542498,0.012164257911154075,16,26,large,higher_in_label1(disease)
Potential therapeutics for SARS,0.01196009332302782,0.00196732605574609,0.5769230769230769,0.1117722755191257,-0.111575631420189,0.0001966440989367,16,26,large,higher_in_label1(disease)
Vpu mediated degradation of CD4,0.01196009332302782,0.00196732605574609,0.5769230769230769,0.0073359282452616,-0.00127954093897345,0.00605638730628815,16,26,large,higher_in_label1(disease)
MET promotes cell motility,0.01196009332302782,0.00196732605574609,-0.5769230769230769,-0.02464458941483505,0.00065806485543435,-0.023986524559400698,16,26,large,higher_in_label0(control)
"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",0.01196009332302782,0.00196732605574609,0.5769230769230769,1.0801439659923573,-1.0790949538244723,0.001049012167884975,16,26,large,higher_in_label1(disease)
FRS-mediated FGFR1 signaling,0.014002450228483981,0.0023398350251252606,-0.5673076923076923,-0.04881168685177445,0.04844203304868,-0.00036965380309445,16,26,large,higher_in_label0(control)
Defective GALNT3 causes HFTC,0.015021670139064034,0.0025493696058463762,-0.5625,-0.0002601201704732119,0.0001193247571918869,-0.000140795413281325,16,26,large,higher_in_label0(control)
NOTCH2 Activation and Transmission of Signal to the Nucleus,0.015408455516780632,0.0027759358502816283,0.5576923076923077,0.07867300453960686,-0.003935776557743275,0.0747372279818636,16,26,large,higher_in_label1(disease)
PLC beta mediated events,0.015408455516780632,0.0027759358502816283,0.5576923076923077,0.6885022137004895,-0.6876511464946384,0.000851067205851,16,26,large,higher_in_label1(disease)
Signaling by FGFR1 in disease,0.015408455516780632,0.0027759358502816283,0.5576923076923077,0.005420665537978677,-0.005327845218363325,9.282031961535175e-05,16,26,large,higher_in_label1(disease)
Defects in vitamin and cofactor metabolism,0.015408455516780632,0.0027759358502816283,-0.5576923076923077,-0.006243933522708157,0.006191486832655324,-5.244669005283302e-05,16,26,large,higher_in_label0(control)
NR1H3 & NR1H2 regulate gene expression linked to cholesterol transport and efflux,0.016295052558565212,0.003020753868559087,0.5528846153846154,0.07631901467358636,-0.0029371702355135503,0.0733818444380728,16,26,large,higher_in_label1(disease)
Maturation of hRSV A proteins,0.016295052558565212,0.003020753868559087,-0.5528846153846154,-0.00353414972493525,0.000129532845339,-0.00340461687959625,16,26,large,higher_in_label0(control)
Transcription of the HIV genome,0.018732335508470706,0.0035703929298129544,0.5432692307692308,0.040632722851839,-0.0015634762158329,0.0390692466360061,16,26,large,higher_in_label1(disease)
MAP2K and MAPK activation,0.018732335508470706,0.0035703929298129544,0.5432692307692308,0.008179907892850776,-0.0007863019750551,0.0073936059177956755,16,26,large,higher_in_label1(disease)
Host Interactions of HIV factors,0.019543234669985834,0.003878030900571601,0.5384615384615385,0.495636676141302,-0.4947622392185113,0.0008744369227907001,16,26,large,higher_in_label1(disease)
Regulation of RAS by GAPs,0.019543234669985834,0.003878030900571601,0.5384615384615385,0.015196740797915465,-0.01511641975148795,8.032104642751352e-05,16,26,large,higher_in_label1(disease)
Negative regulation of FGFR3 signaling,0.019543234669985834,0.003878030900571601,-0.5384615384615384,-0.0004135858300322313,1.1276200996256333e-05,-0.000402309629035975,16,26,large,higher_in_label0(control)
Retrograde neurotrophin signalling,0.02186259176403727,0.00456659880188768,-0.5288461538461539,-0.010318298628086316,0.010397076598274251,7.877797018793571e-05,16,26,large,higher_in_label0(control)
Asymmetric localization of PCP proteins,0.02186259176403727,0.00456659880188768,-0.5288461538461539,-0.14677736674927072,0.14598589778250176,-0.0007914689667689501,16,26,large,higher_in_label0(control)
ERKs are inactivated,0.02186259176403727,0.00456659880188768,-0.5288461538461539,-0.0237919181753107,0.02345108862533175,-0.00034082954997895,16,26,large,higher_in_label0(control)
Signaling by ERBB2 in Cancer,0.02186259176403727,0.00456659880188768,0.5288461538461537,0.007720531807213474,-0.0007934615170906,0.006927070290122874,16,26,large,higher_in_label1(disease)
Pre-NOTCH Processing in Golgi,0.025363628800254147,0.005364109485171242,0.5192307692307692,0.014549540104764176,-0.002766518795715875,0.0117830213090483,16,26,large,higher_in_label1(disease)
InlB-mediated entry of Listeria monocytogenes into host cell,0.027128875948320984,0.005808271090763239,0.5144230769230769,0.039121135097037844,-0.003608751029673225,0.03551238406736462,16,26,large,higher_in_label1(disease)
Regulation of KIT signaling,0.029003366114806528,0.006285324771616036,0.5096153846153846,0.034613698051700274,-0.002346251448880525,0.03226744660281975,16,26,large,higher_in_label1(disease)
Diseases of Immune System,0.030992737233313906,0.006797362735243781,0.5048076923076923,0.03507962898061592,-0.0027771829115769498,0.032302446069038974,16,26,large,higher_in_label1(disease)
Class C/3 (Metabotropic glutamate/pheromone receptors),0.03310283409554484,0.007346581979429012,0.5,0.13479804209710478,-0.005989953944178225,0.12880808815292655,16,26,large,higher_in_label1(disease)
Signaling by VEGF,0.03493350641953399,0.007935287359006414,0.4951923076923077,0.023093793348346277,-0.002417293190607175,0.0206765001577391,16,26,large,higher_in_label1(disease)
Aberrant regulation of mitotic exit in cancer due to RB1 defects,0.03493350641953399,0.007935287359006414,-0.4951923076923077,-0.0445714775794443,0.04389571881318515,-0.0006757587662591499,16,26,large,higher_in_label0(control)
Peptide ligand-binding receptors,0.03686222047724551,0.00856589457565235,0.4903846153846154,0.0020973761832335748,-0.000178958538644925,0.00191841764458865,16,26,large,higher_in_label1(disease)
SARS-CoV-2 modulates autophagy,0.03686222047724551,0.00856589457565235,-0.4903846153846154,-0.002804295191901375,0.0001547954121702,-0.002649499779731175,16,26,large,higher_in_label0(control)
Diseases of metabolism,0.03847040616983827,0.009240933074739218,-0.48557692307692313,-0.06593494387758433,0.06555794886704283,-0.0003769950105415,16,26,large,higher_in_label0(control)
Signaling by NTRK1 (TRKA),0.03847040616983827,0.009240933074739218,0.48557692307692313,0.31625618064265465,-0.31590310336060845,0.00035307728204622495,16,26,large,higher_in_label1(disease)
Insulin receptor signalling cascade,0.03847040616983827,0.009240933074739218,0.48557692307692313,0.04636875317451606,-0.046282002514999296,8.675065951676628e-05,16,26,large,higher_in_label1(disease)
Signaling by FGFR2 IIIa TM,0.04059412449860253,0.00996304883255519,0.48076923076923084,0.0002799814180174707,-2.995564366459571e-05,0.00025002577435287497,16,26,large,higher_in_label1(disease)
SARS-CoV-1 activates/modulates innate immune responses,0.04059412449860253,0.00996304883255519,-0.4807692307692307,-0.005342396631345429,0.0053342812641281,-8.115367217329188e-06,16,26,large,higher_in_label0(control)
STAT3 nuclear events downstream of ALK signaling,0.043279028287403654,0.010735007016457824,0.47596153846153855,0.0054644293014226505,-0.001308419160634075,0.004156010140788575,16,26,large,higher_in_label1(disease)
Parasite infection,0.04517717340240173,0.011559694499831252,0.47115384615384626,0.08451926436751842,-0.0032947927365267254,0.0812244716309917,16,26,medium,higher_in_label1(disease)
Export of Viral Ribonucleoproteins from Nucleus,0.04517717340240173,0.011559694499831252,0.47115384615384626,0.02655024869255664,-0.02661564670907215,-6.539801651551408e-05,16,26,medium,higher_in_label1(disease)
Disorders of transmembrane transporters,0.04517717340240173,0.011559694499831252,-0.47115384615384615,-0.0008301523868223782,0.000769964281634,-6.01881051883782e-05,16,26,medium,higher_in_label0(control)
FGFR2 ligand binding and activation,0.048126937450514204,0.012440122213057197,-0.46634615384615385,-0.007826233357113998,0.00783075360853655,4.520251422552331e-06,16,26,medium,higher_in_label0(control)
