Pathway,q_value,p_value,cliffs_delta,delta_median(label1 - label0),median_label0,median_label1,n_label0,n_label1,effect_size_magnitude,direction
PCP/CE pathway,0.00946615818995114,0.0008156219850349546,0.6388888888888888,0.09540939952265419,-0.09487819043145707,0.000531209091197125,18,20,large,higher_in_label1(disease)
Defective Intrinsic Pathway for Apoptosis,0.00991408262210394,0.0009059866625943548,0.6333333333333333,0.014665260631082798,-0.014556311179049474,0.000108949452033325,18,20,large,higher_in_label1(disease)
Infection with Mycobacterium tuberculosis,0.00991408262210394,0.0009059866625943548,0.6333333333333333,0.014526502637879473,-0.0011264060939501,0.013400096543929374,18,20,large,higher_in_label1(disease)
Diseases of Immune System,0.010697999440191073,0.0010055560831511191,0.6277777777777778,0.04243099406362482,-0.0030615407714518,0.03936945329217302,18,20,large,higher_in_label1(disease)
G beta:gamma signalling through CDC42,0.011543559319013448,0.0011151741378681399,0.6222222222222222,0.039466199385358544,-0.039469356810831975,-3.157425473428419e-06,18,20,large,higher_in_label1(disease)
Host Interactions of HIV factors,0.012187163881189763,0.0012357518492255685,0.6166666666666667,0.389900116386902,-0.38918420006873067,0.000715916318171325,18,20,large,higher_in_label1(disease)
Asymmetric localization of PCP proteins,0.012187163881189763,0.0013682716629012006,-0.6111111111111112,-0.10907665834014021,0.1075188255415312,-0.0015578327986090251,18,20,large,higher_in_label0(control)
Negative regulation of NOTCH4 signaling,0.012187163881189763,0.0013682716629012006,0.6111111111111112,0.0127038212614649,-0.00106893374982675,0.01163488751163815,18,20,large,higher_in_label1(disease)
SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription,0.012187163881189763,0.0013682716629012006,0.6111111111111112,0.03938995735005675,-0.039286670143212354,0.00010328720684439947,18,20,large,higher_in_label1(disease)
p130Cas linkage to MAPK signaling for integrins,0.012187163881189763,0.0013682716629012006,0.6111111111111112,0.020001003100032232,-0.020014879901207427,-1.3876801175193929e-05,18,20,large,higher_in_label1(disease)
TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition),0.012187163881189763,0.0013682716629012006,0.6111111111111112,0.0055635166419880505,-0.0009501584700048,0.00461335817198325,18,20,large,higher_in_label1(disease)
FGFR1 mutant receptor activation,0.013176870512104777,0.0015137919126177813,-0.6055555555555556,-0.018672178921743873,0.0005829892583292999,-0.018089189663414572,18,20,large,higher_in_label0(control)
NOTCH3 Intracellular Domain Regulates Transcription,0.014242931273962756,0.001673451455165337,-0.6,-0.003043236308936749,-0.0001879180474404507,-0.0032311543563772,18,20,large,higher_in_label0(control)
Degradation of DVL,0.015063100481467034,0.001848474471616059,-0.5944444444444444,-0.014268544555157199,0.01387172066349735,-0.00039682389165985,18,20,large,higher_in_label0(control)
ERKs are inactivated,0.015063100481467034,0.001848474471616059,-0.5944444444444444,-0.018817448887249826,0.01827118968902475,-0.000546259198225075,18,20,large,higher_in_label0(control)
Downstream signaling of activated FGFR2,0.015946677336438744,0.0020401754294660534,-0.5888888888888889,-0.007535688318532147,0.007504883165825,-3.080515270714759e-05,18,20,large,higher_in_label0(control)
STAT3 nuclear events downstream of ALK signaling,0.015946677336438744,0.0020401754294660534,0.5888888888888888,0.021306300953787577,-0.001667662853789125,0.01963863809999845,18,20,large,higher_in_label1(disease)
RHO GTPases Activate WASPs and WAVEs,0.017234725764824474,0.0022499641990632474,-0.5833333333333333,-0.08289990739816198,0.08271397290475094,-0.00018593449341104999,18,20,large,higher_in_label0(control)
P2Y receptors,0.020107156635374573,0.00272995338130412,0.5722222222222222,0.013451153645289224,-0.0006145642388184749,0.012836589406470748,18,20,large,higher_in_label1(disease)
SHC-mediated cascade:FGFR2,0.020107156635374573,0.00272995338130412,-0.5722222222222222,-0.017481956551986148,0.017449948480270726,-3.200807171542046e-05,18,20,large,higher_in_label0(control)
Negative regulation of the PI3K/AKT network,0.023860411045576912,0.003301832337899677,0.5611111111111111,0.03684693168894344,-0.036707177103292146,0.0001397545856513,18,20,large,higher_in_label1(disease)
AKT phosphorylates targets in the cytosol,0.025724287331910723,0.0036269230180761857,-0.5555555555555556,-0.004215542565132121,0.00407149591844745,-0.00014404664668467136,18,20,large,higher_in_label0(control)
G-protein beta:gamma signalling,0.027226292082331856,0.003980867771829201,-0.55,-0.013383630400474451,0.0007180674519950501,-0.012665562948479401,18,20,large,higher_in_label0(control)
Signaling downstream of RAS mutants,0.027226292082331856,0.003980867771829201,-0.55,-0.005049071575200175,0.004709715738121575,-0.0003393558370786,18,20,large,higher_in_label0(control)
Signaling by PDGF,0.033441346436750036,0.0052388532276893005,0.5333333333333334,0.025895797151889024,-0.002116249641578225,0.0237795475103108,18,20,large,higher_in_label1(disease)
Repression of WNT target genes,0.033441346436750036,0.0052388532276893005,0.5333333333333334,0.0132339252959972,-0.0014460698631944,0.0117878554328028,18,20,large,higher_in_label1(disease)
Retrograde neurotrophin signalling,0.033441346436750036,0.0052388532276893005,-0.5333333333333333,-0.014558761405066485,0.014526775086363925,-3.1986318702559584e-05,18,20,large,higher_in_label0(control)
MET promotes cell motility,0.033441346436750036,0.0052388532276893005,-0.5333333333333333,-0.028932677770982976,0.000450659191588125,-0.02848201857939485,18,20,large,higher_in_label0(control)
NGF-stimulated transcription,0.03484672370402839,0.005731967606667855,-0.5277777777777778,-0.00019036657542079925,2.673006931114926e-05,-0.00016363650610965,18,20,large,higher_in_label0(control)
Hedgehog 'on' state,0.03484672370402839,0.005731967606667855,0.5277777777777777,0.0364203675591316,-0.00341354310413035,0.03300682445500125,18,20,large,higher_in_label1(disease)
Downstream signaling of activated FGFR3,0.03484672370402839,0.005731967606667855,0.5277777777777777,0.08471082121238575,-0.08466547620450057,4.534500788518698e-05,18,20,large,higher_in_label1(disease)
Signaling by ERBB2,0.03750144518249801,0.006266560030495752,0.5222222222222221,0.013763225110073924,-0.000445347214512525,0.0133178778955614,18,20,large,higher_in_label1(disease)
Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants,0.04271492742506237,0.007472324118744592,0.5111111111111111,0.034764635501885126,-0.000339707091763625,0.0344249284101215,18,20,large,higher_in_label1(disease)
HCMV Early Events,0.04271492742506237,0.007472324118744592,-0.5111111111111111,-0.018722347789969812,7.273925035953743e-05,-0.018649608539610275,18,20,large,higher_in_label0(control)
IRS-related events triggered by IGF1R,0.04271492742506237,0.007472324118744592,-0.5111111111111111,-0.0010299772096609755,1.2329798528500474e-05,-0.001017647411132475,18,20,large,higher_in_label0(control)
Regulation of PTEN stability and activity,0.04459213583388765,0.008149998716376334,-0.5055555555555555,-0.0004341289650091254,2.768442002842535e-05,-0.00040644454498070005,18,20,large,higher_in_label0(control)
Constitutive Signaling by EGFRvIII,0.04459213583388765,0.008149998716376334,0.5055555555555555,0.010074529995009249,-0.0007857401310184499,0.0092887898639908,18,20,large,higher_in_label1(disease)
Defects in vitamin and cofactor metabolism,0.04459213583388765,0.008149998716376334,-0.5055555555555555,-0.0017734431950193561,0.001478380841105256,-0.0002950623539141,18,20,large,higher_in_label0(control)
Defective CFTR causes cystic fibrosis,0.047913668388821495,0.00888216829140033,0.5,0.02671858271655545,-0.0036452277701464753,0.023073354946408976,18,20,large,higher_in_label1(disease)
